attacker_template,attacker_name,attacker_archetype,defender_template,defender_name,defender_archetype,defender_cluster_tier,base_weight,weight,basis,source,rationale
GLATankScorpion,Scorpion,tank_medium,GLAVehicleScudLauncher,SCUD Launcher,artillery,medium,7,6,archetype_matrix,,
GLATankScorpion,Scorpion,tank_medium,GLAVehicleTechnical,Technical,vehicle_light,easy,7,6,archetype_matrix,,
GLAVehicleBombTruck,Bomb Truck,suicide,AmericaInfantryPathfinder,Pathfinder,infantry_elite,easy,4,3,archetype_matrix,,
GLAVehicleBombTruck,Bomb Truck,suicide,AmericaPatriotBattery,Patriot Missile,base_defense,medium,7,4,archetype_matrix,,
GLAVehicleBombTruck,Bomb Truck,suicide,AmericaTankCrusader,Crusader,tank_medium,medium,9,6,override,CNCW-Overlord,999999 EXPLOSION one-shot on contact
GLAVehicleBombTruck,Bomb Truck,suicide,AmericaTankPaladin,Paladin,tank_heavy,hard,9,5,override,CNCW-Overlord,One-shot; Paladin laser may intercept but truck is a vehicle not projectile
GLAVehicleBombTruck,Bomb Truck,suicide,AmericaVehicleChinook,Chinook,support,hard,5,3,archetype_matrix,,
GLAVehicleBombTruck,Bomb Truck,suicide,AmericaVehicleComanche,Comanche,air_helicopter,hard,0,0,archetype_matrix,,
GLAVehicleBombTruck,Bomb Truck,suicide,AmericaVehicleDozer,Construction Dozer,support,easy,5,4,archetype_matrix,,
GLAVehicleBombTruck,Bomb Truck,suicide,AmericaVehicleHumvee,Humvee,vehicle_light,easy,9,6,override,CNCW-Overlord,One-shot
GLAVehicleBombTruck,Bomb Truck,suicide,AmericaVehicleMedic,Ambulance,vehicle_light,medium,7,4,archetype_matrix,,
GLAVehicleBombTruck,Bomb Truck,suicide,AmericaVehicleTomahawk,Tomahawk,artillery,medium,10,6,override,CNCW-Overlord,Slow artillery one-shot
GLAVehicleBombTruck,Bomb Truck,suicide,ChinaBunker,Bunker,base_defense,medium,7,4,archetype_matrix,,
GLAVehicleBombTruck,Bomb Truck,suicide,ChinaGattlingCannon,Gattling Cannon,base_defense,medium,7,4,archetype_matrix,,
GLAVehicleBombTruck,Bomb Truck,suicide,ChinaTankBattleMaster,Battlemaster,tank_medium,medium,9,6,override,CNCW-Overlord,One-shot
GLAVehicleBombTruck,Bomb Truck,suicide,ChinaTankDragon,Dragon Tank,tank_medium,medium,8,5,override,INI-DPS,One-shot but Dragon can damage truck at range
GLAVehicleBombTruck,Bomb Truck,suicide,ChinaTankGattling,Gattling Tank,vehicle_anti_air,medium,8,5,override,INI-DPS,One-shot; Gatling does GATTLING 50% to TruckArmor
GLAVehicleBombTruck,Bomb Truck,suicide,ChinaTankOverlord,Overlord,tank_heavy,hard,9,5,override,CNCW-Overlord,Bomb Truck one-shot kills Overlord
GLAVehicleBombTruck,Bomb Truck,suicide,ChinaVehicleDozer,Construction Dozer,support,easy,5,4,archetype_matrix,,
GLAVehicleBombTruck,Bomb Truck,suicide,ChinaVehicleInfernoCannon,Inferno Cannon,artillery,medium,10,6,override,CNCW-Overlord,Slow artillery one-shot
GLAVehicleBombTruck,Bomb Truck,suicide,ChinaVehicleNukeLauncher,Nuke Cannon,artillery,medium,10,6,override,CNCW-Overlord,Slow artillery one-shot
GLAVehicleBombTruck,Bomb Truck,suicide,GLAInfantryAngryMobNexus,<<ANGRY M0B>>,infantry_rifle,easy,4,3,archetype_matrix,,
GLAVehicleBombTruck,Bomb Truck,suicide,GLAInfantryWorker,Worker,infantry_rifle,easy,4,3,archetype_matrix,,
GLAVehicleBombTruck,Bomb Truck,suicide,GLAStingerSite,Stinger Site,base_defense,medium,7,4,archetype_matrix,,
GLAVehicleBombTruck,Bomb Truck,suicide,GLATankMarauder,Marauder Tank,tank_heavy,hard,9,5,override,CNCW-Overlord,One-shot
GLAVehicleBombTruck,Bomb Truck,suicide,GLATankScorpion,Scorpion,tank_medium,medium,9,6,override,CNCW-Overlord,One-shot
GLAVehicleBombTruck,Bomb Truck,suicide,GLATunnelNetwork,Tunnel Network,base_defense,medium,7,4,archetype_matrix,,
GLAVehicleBombTruck,Bomb Truck,suicide,GLAVehicleDozer,Construction Dozer,support,easy,5,4,archetype_matrix,,
GLAVehicleBombTruck,Bomb Truck,suicide,GLAVehicleQuadCannon,Quad Cannon,vehicle_anti_air,medium,8,5,override,CNCW-Overlord,One-shot; Quad rapid fire may damage truck first
GLAVehicleBombTruck,Bomb Truck,suicide,GLAVehicleRocketBuggy,Rocket Buggy,artillery,medium,10,6,override,CNCW-Overlord,One-shot fragile artillery
GLAVehicleBombTruck,Bomb Truck,suicide,GLAVehicleScudLauncher,SCUD Launcher,artillery,medium,10,6,override,CNCW-Overlord,One-shot slow artillery
GLAVehicleBombTruck,Bomb Truck,suicide,GLAVehicleTechnical,Technical,vehicle_light,easy,9,6,override,CNCW-Overlord,One-shot
GLAVehicleQuadCannon,Quad Cannon,vehicle_anti_air,AmericaInfantryPathfinder,Pathfinder,infantry_elite,easy,7,6,archetype_matrix,,
GLAVehicleQuadCannon,Quad Cannon,vehicle_anti_air,AmericaPatriotBattery,Patriot Missile,base_defense,medium,2,2,archetype_matrix,,
GLAVehicleQuadCannon,Quad Cannon,vehicle_anti_air,AmericaTankCrusader,Crusader,tank_medium,medium,2,2,override,INI-DPS,SMALL_ARMS 25% vs TankArmor = 25DPS; Crusader 30DPS AP at 100%
GLAVehicleQuadCannon,Quad Cannon,vehicle_anti_air,AmericaTankPaladin,Paladin,tank_heavy,hard,1,1,archetype_matrix,,
GLAVehicleQuadCannon,Quad Cannon,vehicle_anti_air,AmericaVehicleChinook,Chinook,support,hard,5,3,archetype_matrix,,
GLAVehicleQuadCannon,Quad Cannon,vehicle_anti_air,AmericaVehicleComanche,Comanche,air_helicopter,hard,9,6,override,INI-DPS,SMALL_ARMS 120% vs ComancheArmor = 120DPS; primary AA
GLAVehicleQuadCannon,Quad Cannon,vehicle_anti_air,AmericaVehicleDozer,Construction Dozer,support,easy,5,5,archetype_matrix,,
GLAVehicleQuadCannon,Quad Cannon,vehicle_anti_air,AmericaVehicleHumvee,Humvee,vehicle_light,easy,6,5,archetype_matrix,,
GLAVehicleQuadCannon,Quad Cannon,vehicle_anti_air,AmericaVehicleMedic,Ambulance,vehicle_light,medium,6,5,archetype_matrix,,
GLAVehicleQuadCannon,Quad Cannon,vehicle_anti_air,AmericaVehicleTomahawk,Tomahawk,artillery,medium,5,4,archetype_matrix,,
GLAVehicleQuadCannon,Quad Cannon,vehicle_anti_air,ChinaBunker,Bunker,base_defense,medium,2,2,archetype_matrix,,
GLAVehicleQuadCannon,Quad Cannon,vehicle_anti_air,ChinaGattlingCannon,Gattling Cannon,base_defense,medium,2,2,archetype_matrix,,
GLAVehicleQuadCannon,Quad Cannon,vehicle_anti_air,ChinaTankBattleMaster,Battlemaster,tank_medium,medium,2,2,archetype_matrix,,
GLAVehicleQuadCannon,Quad Cannon,vehicle_anti_air,ChinaTankDragon,Dragon Tank,tank_medium,medium,2,2,archetype_matrix,,
GLAVehicleQuadCannon,Quad Cannon,vehicle_anti_air,ChinaTankGattling,Gattling Tank,vehicle_anti_air,medium,4,3,override,GF-26006,Guide says Gatling has armor edge and wins 1v1 vs Quad
GLAVehicleQuadCannon,Quad Cannon,vehicle_anti_air,ChinaTankOverlord,Overlord,tank_heavy,hard,1,1,archetype_matrix,,
GLAVehicleQuadCannon,Quad Cannon,vehicle_anti_air,ChinaVehicleDozer,Construction Dozer,support,easy,5,5,archetype_matrix,,
GLAVehicleQuadCannon,Quad Cannon,vehicle_anti_air,ChinaVehicleInfernoCannon,Inferno Cannon,artillery,medium,5,4,archetype_matrix,,
GLAVehicleQuadCannon,Quad Cannon,vehicle_anti_air,ChinaVehicleNukeLauncher,Nuke Cannon,artillery,medium,5,4,archetype_matrix,,
GLAVehicleQuadCannon,Quad Cannon,vehicle_anti_air,GLAInfantryAngryMobNexus,<<ANGRY M0B>>,infantry_rifle,easy,8,7,archetype_matrix,,
GLAVehicleQuadCannon,Quad Cannon,vehicle_anti_air,GLAInfantryWorker,Worker,infantry_rifle,easy,8,7,archetype_matrix,,
GLAVehicleQuadCannon,Quad Cannon,vehicle_anti_air,GLAStingerSite,Stinger Site,base_defense,medium,2,2,archetype_matrix,,
GLAVehicleQuadCannon,Quad Cannon,vehicle_anti_air,GLATankMarauder,Marauder Tank,tank_heavy,hard,1,1,archetype_matrix,,
GLAVehicleQuadCannon,Quad Cannon,vehicle_anti_air,GLATankScorpion,Scorpion,tank_medium,medium,2,2,archetype_matrix,,
GLAVehicleQuadCannon,Quad Cannon,vehicle_anti_air,GLATunnelNetwork,Tunnel Network,base_defense,medium,2,2,archetype_matrix,,
GLAVehicleQuadCannon,Quad Cannon,vehicle_anti_air,GLAVehicleBombTruck,Bomb Truck,suicide,easy,3,3,override,INI-DPS,SMALL_ARMS 50% vs TruckArmor = 50DPS vs 250HP = 5s; possible if spotted
GLAVehicleQuadCannon,Quad Cannon,vehicle_anti_air,GLAVehicleDozer,Construction Dozer,support,easy,5,5,archetype_matrix,,
GLAVehicleQuadCannon,Quad Cannon,vehicle_anti_air,GLAVehicleRocketBuggy,Rocket Buggy,artillery,medium,5,4,archetype_matrix,,
GLAVehicleQuadCannon,Quad Cannon,vehicle_anti_air,GLAVehicleScudLauncher,SCUD Launcher,artillery,medium,5,4,archetype_matrix,,
GLAVehicleQuadCannon,Quad Cannon,vehicle_anti_air,GLAVehicleTechnical,Technical,vehicle_light,easy,6,5,archetype_matrix,,
GLAVehicleRocketBuggy,Rocket Buggy,artillery,AmericaInfantryPathfinder,Pathfinder,infantry_elite,easy,5,5,archetype_matrix,,
GLAVehicleRocketBuggy,Rocket Buggy,artillery,AmericaPatriotBattery,Patriot Missile,base_defense,medium,9,7,archetype_matrix,,
GLAVehicleRocketBuggy,Rocket Buggy,artillery,AmericaTankCrusader,Crusader,tank_medium,medium,3,2,override,INI-cost,EXPLOSION 100% = 100DPS vs 480HP = 4.8s; but Buggy 120HP dies to one AP shell even before firing
GLAVehicleRocketBuggy,Rocket Buggy,artillery,AmericaTankPaladin,Paladin,tank_heavy,hard,4,3,archetype_matrix,,
GLAVehicleRocketBuggy,Rocket Buggy,artillery,AmericaVehicleChinook,Chinook,support,hard,5,3,archetype_matrix,,
GLAVehicleRocketBuggy,Rocket Buggy,artillery,AmericaVehicleComanche,Comanche,air_helicopter,hard,1,1,archetype_matrix,,
GLAVehicleRocketBuggy,Rocket Buggy,artillery,AmericaVehicleDozer,Construction Dozer,support,easy,5,5,archetype_matrix,,
GLAVehicleRocketBuggy,Rocket Buggy,artillery,AmericaVehicleHumvee,Humvee,vehicle_light,easy,5,5,archetype_matrix,,
GLAVehicleRocketBuggy,Rocket Buggy,artillery,AmericaVehicleMedic,Ambulance,vehicle_light,medium,5,4,archetype_matrix,,
GLAVehicleRocketBuggy,Rocket Buggy,artillery,AmericaVehicleTomahawk,Tomahawk,artillery,medium,5,4,override,INI-DPS,Buggy 100DPS EXPLOSION vs 180HP Tomahawk = 1.8s; but Tomahawk outranges at 350
GLAVehicleRocketBuggy,Rocket Buggy,artillery,ChinaBunker,Bunker,base_defense,medium,9,7,archetype_matrix,,
GLAVehicleRocketBuggy,Rocket Buggy,artillery,ChinaGattlingCannon,Gattling Cannon,base_defense,medium,9,7,archetype_matrix,,
GLAVehicleRocketBuggy,Rocket Buggy,artillery,ChinaTankBattleMaster,Battlemaster,tank_medium,medium,5,4,archetype_matrix,,
GLAVehicleRocketBuggy,Rocket Buggy,artillery,ChinaTankDragon,Dragon Tank,tank_medium,medium,5,4,archetype_matrix,,
GLAVehicleRocketBuggy,Rocket Buggy,artillery,ChinaTankGattling,Gattling Tank,vehicle_anti_air,medium,4,3,archetype_matrix,,
GLAVehicleRocketBuggy,Rocket Buggy,artillery,ChinaTankOverlord,Overlord,tank_heavy,hard,1,1,override,INI-cost,Even 2 Buggies ($1800) do 200DPS but Overlord 267DPS kills each in <0.5s
GLAVehicleRocketBuggy,Rocket Buggy,artillery,ChinaVehicleDozer,Construction Dozer,support,easy,5,5,archetype_matrix,,
GLAVehicleRocketBuggy,Rocket Buggy,artillery,ChinaVehicleInfernoCannon,Inferno Cannon,artillery,medium,6,5,override,INI-DPS,100DPS EXPLOSION vs 120HP Inferno = 1.2s kill; Buggy is faster and higher DPS
GLAVehicleRocketBuggy,Rocket Buggy,artillery,ChinaVehicleNukeLauncher,Nuke Cannon,artillery,medium,5,4,archetype_matrix,,
GLAVehicleRocketBuggy,Rocket Buggy,artillery,GLAInfantryAngryMobNexus,<<ANGRY M0B>>,infantry_rifle,easy,9,8,archetype_matrix,,
GLAVehicleRocketBuggy,Rocket Buggy,artillery,GLAInfantryWorker,Worker,infantry_rifle,easy,9,8,archetype_matrix,,
GLAVehicleRocketBuggy,Rocket Buggy,artillery,GLAStingerSite,Stinger Site,base_defense,medium,9,7,archetype_matrix,,
GLAVehicleRocketBuggy,Rocket Buggy,artillery,GLATankMarauder,Marauder Tank,tank_heavy,hard,4,3,archetype_matrix,,
GLAVehicleRocketBuggy,Rocket Buggy,artillery,GLATankScorpion,Scorpion,tank_medium,medium,5,4,archetype_matrix,,
GLAVehicleRocketBuggy,Rocket Buggy,artillery,GLATunnelNetwork,Tunnel Network,base_defense,medium,9,7,archetype_matrix,,
GLAVehicleRocketBuggy,Rocket Buggy,artillery,GLAVehicleBombTruck,Bomb Truck,suicide,easy,2,2,override,INI-DPS,Buggy 100DPS vs 250HP = 2.5s; but Buggy fragile and truck fast
GLAVehicleRocketBuggy,Rocket Buggy,artillery,GLAVehicleDozer,Construction Dozer,support,easy,5,5,archetype_matrix,,
GLAVehicleRocketBuggy,Rocket Buggy,artillery,GLAVehicleQuadCannon,Quad Cannon,vehicle_anti_air,medium,4,3,archetype_matrix,,
GLAVehicleRocketBuggy,Rocket Buggy,artillery,GLAVehicleScudLauncher,SCUD Launcher,artillery,medium,5,4,archetype_matrix,,
GLAVehicleRocketBuggy,Rocket Buggy,artillery,GLAVehicleTechnical,Technical,vehicle_light,easy,5,5,archetype_matrix,,
GLAVehicleScudLauncher,SCUD Launcher,artillery,AmericaInfantryPathfinder,Pathfinder,infantry_elite,easy,5,5,archetype_matrix,,
GLAVehicleScudLauncher,SCUD Launcher,artillery,AmericaPatriotBattery,Patriot Missile,base_defense,medium,9,7,archetype_matrix,,
GLAVehicleScudLauncher,SCUD Launcher,artillery,AmericaTankCrusader,Crusader,tank_medium,medium,5,4,override,INI-DPS,300dmg vs 480HP; almost one-shot but slow reload
GLAVehicleScudLauncher,SCUD Launcher,artillery,AmericaTankPaladin,Paladin,tank_heavy,hard,4,3,archetype_matrix,,
GLAVehicleScudLauncher,SCUD Launcher,artillery,AmericaVehicleChinook,Chinook,support,hard,5,3,archetype_matrix,,
GLAVehicleScudLauncher,SCUD Launcher,artillery,AmericaVehicleComanche,Comanche,air_helicopter,hard,1,1,archetype_matrix,,
GLAVehicleScudLauncher,SCUD Launcher,artillery,AmericaVehicleDozer,Construction Dozer,support,easy,5,5,archetype_matrix,,
GLAVehicleScudLauncher,SCUD Launcher,artillery,AmericaVehicleHumvee,Humvee,vehicle_light,easy,5,5,archetype_matrix,,
GLAVehicleScudLauncher,SCUD Launcher,artillery,AmericaVehicleMedic,Ambulance,vehicle_light,medium,5,4,archetype_matrix,,
GLAVehicleScudLauncher,SCUD Launcher,artillery,AmericaVehicleTomahawk,Tomahawk,artillery,medium,5,4,archetype_matrix,,
GLAVehicleScudLauncher,SCUD Launcher,artillery,ChinaBunker,Bunker,base_defense,medium,9,7,archetype_matrix,,
GLAVehicleScudLauncher,SCUD Launcher,artillery,ChinaGattlingCannon,Gattling Cannon,base_defense,medium,9,7,archetype_matrix,,
GLAVehicleScudLauncher,SCUD Launcher,artillery,ChinaTankBattleMaster,Battlemaster,tank_medium,medium,5,4,archetype_matrix,,
GLAVehicleScudLauncher,SCUD Launcher,artillery,ChinaTankDragon,Dragon Tank,tank_medium,medium,5,4,archetype_matrix,,
GLAVehicleScudLauncher,SCUD Launcher,artillery,ChinaTankGattling,Gattling Tank,vehicle_anti_air,medium,4,3,archetype_matrix,,
GLAVehicleScudLauncher,SCUD Launcher,artillery,ChinaTankOverlord,Overlord,tank_heavy,hard,3,2,override,INI-DPS,300dmg vs 1100HP; Overlord closes and crushes
GLAVehicleScudLauncher,SCUD Launcher,artillery,ChinaVehicleDozer,Construction Dozer,support,easy,5,5,archetype_matrix,,
GLAVehicleScudLauncher,SCUD Launcher,artillery,ChinaVehicleInfernoCannon,Inferno Cannon,artillery,medium,5,4,archetype_matrix,,
GLAVehicleScudLauncher,SCUD Launcher,artillery,ChinaVehicleNukeLauncher,Nuke Cannon,artillery,medium,5,4,archetype_matrix,,
GLAVehicleScudLauncher,SCUD Launcher,artillery,GLAInfantryAngryMobNexus,<<ANGRY M0B>>,infantry_rifle,easy,9,8,archetype_matrix,,
GLAVehicleScudLauncher,SCUD Launcher,artillery,GLAInfantryWorker,Worker,infantry_rifle,easy,9,8,archetype_matrix,,
GLAVehicleScudLauncher,SCUD Launcher,artillery,GLAStingerSite,Stinger Site,base_defense,medium,9,7,archetype_matrix,,
GLAVehicleScudLauncher,SCUD Launcher,artillery,GLATankMarauder,Marauder Tank,tank_heavy,hard,4,3,archetype_matrix,,
GLAVehicleScudLauncher,SCUD Launcher,artillery,GLATankScorpion,Scorpion,tank_medium,medium,5,4,archetype_matrix,,
GLAVehicleScudLauncher,SCUD Launcher,artillery,GLATunnelNetwork,Tunnel Network,base_defense,medium,9,7,archetype_matrix,,
GLAVehicleScudLauncher,SCUD Launcher,artillery,GLAVehicleBombTruck,Bomb Truck,suicide,easy,3,3,archetype_matrix,,
GLAVehicleScudLauncher,SCUD Launcher,artillery,GLAVehicleDozer,Construction Dozer,support,easy,5,5,archetype_matrix,,
GLAVehicleScudLauncher,SCUD Launcher,artillery,GLAVehicleQuadCannon,Quad Cannon,vehicle_anti_air,medium,4,3,archetype_matrix,,
GLAVehicleScudLauncher,SCUD Launcher,artillery,GLAVehicleRocketBuggy,Rocket Buggy,artillery,medium,5,4,archetype_matrix,,
GLAVehicleScudLauncher,SCUD Launcher,artillery,GLAVehicleTechnical,Technical,vehicle_light,easy,5,5,archetype_matrix,,
GLAVehicleTechnical,Technical,vehicle_light,AmericaInfantryPathfinder,Pathfinder,infantry_elite,easy,7,6,archetype_matrix,,
GLAVehicleTechnical,Technical,vehicle_light,AmericaPatriotBattery,Patriot Missile,base_defense,medium,2,2,archetype_matrix,,
GLAVehicleTechnical,Technical,vehicle_light,AmericaTankCrusader,Crusader,tank_medium,medium,2,2,archetype_matrix,,
GLAVehicleTechnical,Technical,vehicle_light,AmericaTankPaladin,Paladin,tank_heavy,hard,1,1,archetype_matrix,,
GLAVehicleTechnical,Technical,vehicle_light,AmericaVehicleChinook,Chinook,support,hard,5,3,archetype_matrix,,
GLAVehicleTechnical,Technical,vehicle_light,AmericaVehicleComanche,Comanche,air_helicopter,hard,1,1,archetype_matrix,,
GLAVehicleTechnical,Technical,vehicle_light,AmericaVehicleDozer,Construction Dozer,support,easy,5,5,archetype_matrix,,
GLAVehicleTechnical,Technical,vehicle_light,AmericaVehicleHumvee,Humvee,vehicle_light,easy,5,5,archetype_matrix,,
GLAVehicleTechnical,Technical,vehicle_light,AmericaVehicleMedic,Ambulance,vehicle_light,medium,5,4,archetype_matrix,,
GLAVehicleTechnical,Technical,vehicle_light,AmericaVehicleTomahawk,Tomahawk,artillery,medium,6,5,archetype_matrix,,
GLAVehicleTechnical,Technical,vehicle_light,ChinaBunker,Bunker,base_defense,medium,2,2,archetype_matrix,,
GLAVehicleTechnical,Technical,vehicle_light,ChinaGattlingCannon,Gattling Cannon,base_defense,medium,2,2,archetype_matrix,,
GLAVehicleTechnical,Technical,vehicle_light,ChinaTankBattleMaster,Battlemaster,tank_medium,medium,2,2,archetype_matrix,,
GLAVehicleTechnical,Technical,vehicle_light,ChinaTankDragon,Dragon Tank,tank_medium,medium,2,2,archetype_matrix,,
GLAVehicleTechnical,Technical,vehicle_light,ChinaTankGattling,Gattling Tank,vehicle_anti_air,medium,3,2,archetype_matrix,,
GLAVehicleTechnical,Technical,vehicle_light,ChinaTankOverlord,Overlord,tank_heavy,hard,1,1,archetype_matrix,,
GLAVehicleTechnical,Technical,vehicle_light,ChinaVehicleDozer,Construction Dozer,support,easy,5,5,archetype_matrix,,
GLAVehicleTechnical,Technical,vehicle_light,ChinaVehicleInfernoCannon,Inferno Cannon,artillery,medium,6,5,archetype_matrix,,
GLAVehicleTechnical,Technical,vehicle_light,ChinaVehicleNukeLauncher,Nuke Cannon,artillery,medium,6,5,archetype_matrix,,
GLAVehicleTechnical,Technical,vehicle_light,GLAInfantryAngryMobNexus,<<ANGRY M0B>>,infantry_rifle,easy,7,6,archetype_matrix,,
GLAVehicleTechnical,Technical,vehicle_light,GLAInfantryWorker,Worker,infantry_rifle,easy,7,6,archetype_matrix,,
GLAVehicleTechnical,Technical,vehicle_light,GLAStingerSite,Stinger Site,base_defense,medium,2,2,archetype_matrix,,
GLAVehicleTechnical,Technical,vehicle_light,GLATankMarauder,Marauder Tank,tank_heavy,hard,1,1,archetype_matrix,,
GLAVehicleTechnical,Technical,vehicle_light,GLATankScorpion,Scorpion,tank_medium,medium,2,2,archetype_matrix,,
GLAVehicleTechnical,Technical,vehicle_light,GLATunnelNetwork,Tunnel Network,base_defense,medium,2,2,archetype_matrix,,
GLAVehicleTechnical,Technical,vehicle_light,GLAVehicleBombTruck,Bomb Truck,suicide,easy,4,4,archetype_matrix,,
GLAVehicleTechnical,Technical,vehicle_light,GLAVehicleDozer,Construction Dozer,support,easy,5,5,archetype_matrix,,
GLAVehicleTechnical,Technical,vehicle_light,GLAVehicleQuadCannon,Quad Cannon,vehicle_anti_air,medium,3,2,archetype_matrix,,
GLAVehicleTechnical,Technical,vehicle_light,GLAVehicleRocketBuggy,Rocket Buggy,artillery,medium,6,5,archetype_matrix,,
GLAVehicleTechnical,Technical,vehicle_light,GLAVehicleScudLauncher,SCUD Launcher,artillery,medium,6,5,archetype_matrix,,
Toxin_GLAInfantryRebel,Rebel (Toxin),infantry_rifle,AmericaInfantryPathfinder,Pathfinder,infantry_elite,easy,2,2,override,USER-REQ,Pathfinder hard-counters toxin rebels with one-shot
Toxin_GLAInfantryRebel,Rebel (Toxin),infantry_rifle,AmericaPatriotBattery,Patriot Missile,base_defense,medium,2,2,archetype_matrix,,
Toxin_GLAInfantryRebel,Rebel (Toxin),infantry_rifle,AmericaTankCrusader,Crusader,tank_medium,medium,3,2,archetype_matrix,,
Toxin_GLAInfantryRebel,Rebel (Toxin),infantry_rifle,AmericaTankPaladin,Paladin,tank_heavy,hard,2,1,archetype_matrix,,
Toxin_GLAInfantryRebel,Rebel (Toxin),infantry_rifle,AmericaVehicleChinook,Chinook,support,hard,5,3,archetype_matrix,,
Toxin_GLAInfantryRebel,Rebel (Toxin),infantry_rifle,AmericaVehicleComanche,Comanche,air_helicopter,hard,2,1,archetype_matrix,,
Toxin_GLAInfantryRebel,Rebel (Toxin),infantry_rifle,AmericaVehicleDozer,Construction Dozer,support,easy,5,5,archetype_matrix,,
Toxin_GLAInfantryRebel,Rebel (Toxin),infantry_rifle,AmericaVehicleHumvee,Humvee,vehicle_light,easy,6,5,override,USER-REQ,Toxin variant performs significantly better vs vehicles
Toxin_GLAInfantryRebel,Rebel (Toxin),infantry_rifle,AmericaVehicleMedic,Ambulance,vehicle_light,medium,4,3,archetype_matrix,,
Toxin_GLAInfantryRebel,Rebel (Toxin),infantry_rifle,AmericaVehicleTomahawk,Tomahawk,artillery,medium,4,3,archetype_matrix,,
Toxin_GLAInfantryRebel,Rebel (Toxin),infantry_rifle,ChinaBunker,Bunker,base_defense,medium,2,2,archetype_matrix,,
Toxin_GLAInfantryRebel,Rebel (Toxin),infantry_rifle,ChinaGattlingCannon,Gattling Cannon,base_defense,medium,2,2,archetype_matrix,,
Toxin_GLAInfantryRebel,Rebel (Toxin),infantry_rifle,ChinaTankBattleMaster,Battlemaster,tank_medium,medium,5,4,override,USER-REQ,Toxin does better vs vehicles than base rebel but still infantry vs tank
Toxin_GLAInfantryRebel,Rebel (Toxin),infantry_rifle,ChinaTankDragon,Dragon Tank,tank_medium,medium,3,2,archetype_matrix,,
Toxin_GLAInfantryRebel,Rebel (Toxin),infantry_rifle,ChinaTankGattling,Gattling Tank,vehicle_anti_air,medium,3,2,archetype_matrix,,
Toxin_GLAInfantryRebel,Rebel (Toxin),infantry_rifle,ChinaTankOverlord,Overlord,tank_heavy,hard,2,1,archetype_matrix,,
Toxin_GLAInfantryRebel,Rebel (Toxin),infantry_rifle,ChinaVehicleDozer,Construction Dozer,support,easy,5,5,archetype_matrix,,
Toxin_GLAInfantryRebel,Rebel (Toxin),infantry_rifle,ChinaVehicleInfernoCannon,Inferno Cannon,artillery,medium,4,3,archetype_matrix,,
Toxin_GLAInfantryRebel,Rebel (Toxin),infantry_rifle,ChinaVehicleNukeLauncher,Nuke Cannon,artillery,medium,4,3,archetype_matrix,,
Toxin_GLAInfantryRebel,Rebel (Toxin),infantry_rifle,GLAInfantryAngryMobNexus,<<ANGRY M0B>>,infantry_rifle,easy,5,5,archetype_matrix,,
Toxin_GLAInfantryRebel,Rebel (Toxin),infantry_rifle,GLAInfantryWorker,Worker,infantry_rifle,easy,5,5,archetype_matrix,,
Toxin_GLAInfantryRebel,Rebel (Toxin),infantry_rifle,GLAStingerSite,Stinger Site,base_defense,medium,2,2,archetype_matrix,,
Toxin_GLAInfantryRebel,Rebel (Toxin),infantry_rifle,GLATankMarauder,Marauder Tank,tank_heavy,hard,2,1,archetype_matrix,,
Toxin_GLAInfantryRebel,Rebel (Toxin),infantry_rifle,GLATankScorpion,Scorpion,tank_medium,medium,5,4,override,USER-REQ,Toxin does better vs vehicles than base rebel
Toxin_GLAInfantryRebel,Rebel (Toxin),infantry_rifle,GLATunnelNetwork,Tunnel Network,base_defense,medium,2,2,archetype_matrix,,
Toxin_GLAInfantryRebel,Rebel (Toxin),infantry_rifle,GLAVehicleBombTruck,Bomb Truck,suicide,easy,7,6,archetype_matrix,,
Toxin_GLAInfantryRebel,Rebel (Toxin),infantry_rifle,GLAVehicleDozer,Construction Dozer,support,easy,5,5,archetype_matrix,,
Toxin_GLAInfantryRebel,Rebel (Toxin),infantry_rifle,GLAVehicleQuadCannon,Quad Cannon,vehicle_anti_air,medium,3,2,archetype_matrix,,
Toxin_GLAInfantryRebel,Rebel (Toxin),infantry_rifle,GLAVehicleRocketBuggy,Rocket Buggy,artillery,medium,4,3,archetype_matrix,,
Toxin_GLAInfantryRebel,Rebel (Toxin),infantry_rifle,GLAVehicleScudLauncher,SCUD Launcher,artillery,medium,4,3,archetype_matrix,,
Toxin_GLAInfantryRebel,Rebel (Toxin),infantry_rifle,GLAVehicleTechnical,Technical,vehicle_light,easy,4,4,archetype_matrix,,
